  -8.74227801E-09  0.199509487    
  -1.74845560E-08  0.398037970    
  -2.62268340E-08  0.595585465    
  -3.49691121E-08  0.792151928    
  -4.37113883E-08  0.987737417    
  -5.24536681E-08   1.18234193    
  -6.11959479E-08   1.37596548    
  -6.99382241E-08   1.56860793    
  -7.86805003E-08   1.76026940    
  -8.74227766E-08   1.95094991    
  -9.61650599E-08   2.14064956    
  -1.04907336E-07   2.32936788    
  -1.13649612E-07   2.51710534    
  -1.22391896E-07   2.70386195    
  -1.31134158E-07   2.88963723    
  -1.39876448E-07   3.07443190    
  -1.48618724E-07   3.25824547    
  -1.57361001E-07   3.44107795    
  -1.66103277E-07   3.62292957    
  -1.74845553E-07   3.80379987    
  -1.83587829E-07   3.98368931    
  -1.92330120E-07   4.16259813    
  -2.01072382E-07   4.34052563    
  -2.09814672E-07   4.51747179    
  -2.18556949E-07   4.69343758    
  -2.27299225E-07   4.86842203    
  -2.36041487E-07   5.04242516    
  -2.44783791E-07   5.21544790    
  -2.53526053E-07   5.38748932    
  -2.62268316E-07   5.55854940    
  -2.71010606E-07   5.72862911    
  -2.79752896E-07   5.89772749    
  -2.88495158E-07   6.06584501    
  -2.97237449E-07   6.23298216    
  -3.05979711E-07   6.39913750    
  -3.14722001E-07   6.56431198    
  -3.23464292E-07   6.72850561    
  -3.32206554E-07   6.89171791    
  -3.40948816E-07   7.05394936    
  -3.49691106E-07   7.21519947    
  -3.58433397E-07   7.37546921    
  -3.67175659E-07   7.53475761    
  -3.75917921E-07   7.69306517    
  -3.84660240E-07   7.85039234    
  -3.93402502E-07   8.00673771    
  -4.02144764E-07   8.16210175    
  -4.10887054E-07   8.31648540    
  -4.19629345E-07   8.46988773    
  -4.28371607E-07   8.62230873    
  -4.37113897E-07   8.77375031    
  -4.45856159E-07   8.92420959    
  -4.54598450E-07   9.07368755    
  -4.63340712E-07   9.22218513    
  -4.72082974E-07   9.36970139    
  -4.80825292E-07   9.51623726    
  -4.89567583E-07   9.66179180    
  -4.98309817E-07   9.80636501    
  -5.07052107E-07   9.94995689    
  -5.15794397E-07   10.0925694    
  -5.24536631E-07   10.2341995    
  -5.33278978E-07   10.3748503    
  -5.42021212E-07   10.5145178    
  -5.50763502E-07   10.6532059    
  -5.59505793E-07   10.7909107    
  -5.68248026E-07   10.9276371    
  -5.76990317E-07   11.0633812    
  -5.85732607E-07   11.1981449    
  -5.94474898E-07   11.3319283    
  -6.03217188E-07   11.4647293    
  -6.11959422E-07   11.5965500    
  -6.20701712E-07   11.7273893    
  -6.29444003E-07   11.8572483    
  -6.38186236E-07   11.9861250    
  -6.46928584E-07   12.1140223    
  -6.55670874E-07   12.2409372    
  -6.64413108E-07   12.3668718    
  -6.73155398E-07   12.4918251    
  -6.81897632E-07   12.6157970    
  -6.90639922E-07   12.7387886    
  -6.99382213E-07   12.8607998    
  -7.08124503E-07   12.9818306    
  -7.16866793E-07   13.1018772    
  -7.25609027E-07   13.2209454    
  -7.34351318E-07   13.3390312    
  -7.43093608E-07   13.4561377    
  -7.51835842E-07   13.5722609    
  -7.60578189E-07   13.6874046    
  -7.69320479E-07   13.8015680    
  -7.78062713E-07   13.9147491    
  -7.86805003E-07   14.0269499    
  -7.95547237E-07   14.1381683    
  -8.04289527E-07   14.2484074    
  -8.13031875E-07   14.3576660    
  -8.21774108E-07   14.4659405    
  -8.30516399E-07   14.5732374    
  -8.39258689E-07   14.6795502    
  -8.48000923E-07   14.7848854    
  -8.56743213E-07   14.8892365    
  -8.65485447E-07   14.9926090    
  -8.74227794E-07   15.0949993    
  -8.82970085E-07   15.1964102    
  -8.91712318E-07   15.2968378    
  -9.00454609E-07   15.3962841    
  -9.09196899E-07   15.4947510    
  -9.17939133E-07   15.5922375    
  -9.26681423E-07   15.6887417    
  -9.35423657E-07   15.7842636    
  -9.44165947E-07   15.8788071    
  -9.52908351E-07   15.9723701    
  -9.61650585E-07   16.0649490    
  -9.70392875E-07   16.1565495    
  -9.79135166E-07   16.2471676    
  -9.87877456E-07   16.3368053    
  -9.96619633E-07   16.4254608    
  -1.00536192E-06   16.5131378    
  -1.01410421E-06   16.5998306    
  -1.02284650E-06   16.6855450    
  -1.03158879E-06   16.7702770    
  -1.04033097E-06   16.8540287    
  -1.04907326E-06   16.9367981    
  -1.05781555E-06   17.0185890    
  -1.06655796E-06   17.0993996    
  -1.07530025E-06   17.1792259    
  -1.08404242E-06   17.2580700    
  -1.09278471E-06   17.3359375    
  -1.10152700E-06   17.4128227    
  -1.11026930E-06   17.4887257    
  -1.11901159E-06   17.5636463    
  -1.12775388E-06   17.6375885    
  -1.13649605E-06   17.7105503    
  -1.14523834E-06   17.7825279    
  -1.15398063E-06   17.8535271    
  -1.16272292E-06   17.9235458    
  -1.17146521E-06   17.9925804    
  -1.18020751E-06   18.0606365    
  -1.18894980E-06   18.1277122    
  -1.19769209E-06   18.1938057    
  -1.20643438E-06   18.2589188    
  -1.21517667E-06   18.3230476    
  -1.22391884E-06   18.3862000    
  -1.23266113E-06   18.4483681    
  -1.24140342E-06   18.5095577    
  -1.25014571E-06   18.5697632    
  -1.25888801E-06   18.6289921    
  -1.26763018E-06   18.6872368    
  -1.27637247E-06   18.7445030    
  -1.28511476E-06   18.8007851    
  -1.29385717E-06   18.8560867    
  -1.30259946E-06   18.9104080    
  -1.31134175E-06   18.9637489    
  -1.32008392E-06   19.0161095    
  -1.32882622E-06   19.0674877    
  -1.33756851E-06   19.1178837    
  -1.34631080E-06   19.1673012    
  -1.35505309E-06   19.2157364    
  -1.36379526E-06   19.2631912    
  -1.37253755E-06   19.3096638    
  -1.38127984E-06   19.3551559    
  -1.39002213E-06   19.3996696    
  -1.39876443E-06   19.4431992    
  -1.40750672E-06   19.4857483    
  -1.41624901E-06   19.5273190    
  -1.42499130E-06   19.5679035    
